name,state,fips,status,nad27_zone,nad27_epsg,nad27_fz,nad83_zone,nad83_epsg,nad83_fz,utm
Webb County,TX,48479,current,TEXAS SOUTH,32041,4205,TEXAS SOUTH,32141,4205,14
Wharton County,TX,48481,current,TEXAS SOUTH CENTRAL,32040,4204,TEXAS SOUTH CENTRAL,32140,4204,14
Wheeler County,TX,48483,current,TEXAS NORTH,32037,4201,TEXAS NORTH,32137,4201,14
Wichita County,TX,48485,current,TEXAS NORTH CENTRAL,32038,4202,TEXAS NORTH CENTRAL,32138,4202,14
Wilbarger County,TX,48487,current,TEXAS NORTH CENTRAL,32038,4202,TEXAS NORTH CENTRAL,32138,4202,14
Willacy County,TX,48489,current,TEXAS SOUTH,32041,4205,TEXAS SOUTH,32141,4205,14
Williamson County,TX,48491,current,TEXAS CENTRAL,32039,4203,TEXAS CENTRAL,32139,4203,14
Wilson County,TX,48493,current,TEXAS SOUTH CENTRAL,32040,4204,TEXAS SOUTH CENTRAL,32140,4204,14
Winkler County,TX,48495,current,TEXAS CENTRAL,32039,4203,TEXAS CENTRAL,32139,4203,13
Wise County,TX,48497,current,TEXAS NORTH CENTRAL,32038,4202,TEXAS NORTH CENTRAL,32138,4202,14
Wood County,TX,48499,current,TEXAS NORTH CENTRAL,32038,4202,TEXAS NORTH CENTRAL,32138,4202,15
Yoakum County,TX,48501,current,TEXAS NORTH CENTRAL,32038,4202,TEXAS NORTH CENTRAL,32138,4202,13
Young County,TX,48503,current,TEXAS NORTH CENTRAL,32038,4202,TEXAS NORTH CENTRAL,32138,4202,14
Zapata County,TX,48505,current,TEXAS SOUTH,32041,4205,TEXAS SOUTH,32141,4205,14
Zavala County,TX,48507,current,TEXAS SOUTH CENTRAL,32040,4204,TEXAS SOUTH CENTRAL,32140,4204,14
Beaver County,UT,49001,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Box Elder County,UT,49003,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Cache County,UT,49005,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Carbon County,UT,49007,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Daggett County,UT,49009,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Davis County,UT,49011,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Duchesne County,UT,49013,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Emery County,UT,49015,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Garfield County,UT,49017,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Grand County,UT,49019,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Iron County,UT,49021,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Juab County,UT,49023,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Kane County,UT,49025,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Millard County,UT,49027,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Morgan County,UT,49029,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Piute County,UT,49031,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Rich County,UT,49033,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Salt Lake County,UT,49035,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
San Juan County,UT,49037,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Sanpete County,UT,49039,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Sevier County,UT,49041,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Summit County,UT,49043,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Tooele County,UT,49045,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Uintah County,UT,49047,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Utah County,UT,49049,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Wasatch County,UT,49051,current,UTAH CENTRAL,32043,4302,UTAH CENTRAL,32143,4302,12
Washington County,UT,49053,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Wayne County,UT,49055,current,UTAH SOUTH,32044,4303,UTAH SOUTH,32144,4303,12
Weber County,UT,49057,current,UTAH NORTH,32042,4301,UTAH NORTH,32142,4301,12
Addison County,VT,50001,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Bennington County,VT,50003,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Caledonia County,VT,50005,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Chittenden County,VT,50007,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Essex County,VT,50009,current,VERMONT,32045,4400,VERMONT,32145,4400,19
Franklin County,VT,50011,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Grand Isle County,VT,50013,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Lamoille County,VT,50015,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Orange County,VT,50017,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Orleans County,VT,50019,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Rutland County,VT,50021,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Washington County,VT,50023,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Windham County,VT,50025,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Windsor County,VT,50027,current,VERMONT,32045,4400,VERMONT,32145,4400,18
Accomack County,VA,51001,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Albemarle County,VA,51003,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Alleghany County,VA,51005,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Amelia County,VA,51007,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Amherst County,VA,51009,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Appomattox County,VA,51011,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Arlington County,VA,51013,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Augusta County,VA,51015,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Bath County,VA,51017,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Bedford County,VA,51019,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Bland County,VA,51021,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Botetourt County,VA,51023,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Brunswick County,VA,51025,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Buchanan County,VA,51027,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Buckingham County,VA,51029,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Campbell County,VA,51031,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Caroline County,VA,51033,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Carroll County,VA,51035,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Charles City County,VA,51036,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Charlotte County,VA,51037,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Chesterfield County,VA,51041,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Clarke County,VA,51043,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Craig County,VA,51045,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Culpeper County,VA,51047,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Cumberland County,VA,51049,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Dickenson County,VA,51051,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Dinwiddie County,VA,51053,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Essex County,VA,51057,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Fairfax County,VA,51059,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Fauquier County,VA,51061,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Floyd County,VA,51063,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Fluvanna County,VA,51065,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Franklin County,VA,51067,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Frederick County,VA,51069,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Giles County,VA,51071,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Gloucester County,VA,51073,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Goochland County,VA,51075,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Grayson County,VA,51077,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Greene County,VA,51079,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Greensville County,VA,51081,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Halifax County,VA,51083,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Hanover County,VA,51085,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Henrico County,VA,51087,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Henry County,VA,51089,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Highland County,VA,51091,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Isle of Wight County,VA,51093,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
James City County,VA,51095,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
King and Queen County,VA,51097,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
King George County,VA,51099,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
King William County,VA,51101,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Lancaster County,VA,51103,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Lee County,VA,51105,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Loudoun County,VA,51107,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Louisa County,VA,51109,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Lunenburg County,VA,51111,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Madison County,VA,51113,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Mathews County,VA,51115,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Mecklenburg County,VA,51117,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Middlesex County,VA,51119,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Montgomery County,VA,51121,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Nelson County,VA,51125,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
New Kent County,VA,51127,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Northampton County,VA,51131,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Northumberland County,VA,51133,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Nottoway County,VA,51135,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Orange County,VA,51137,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Page County,VA,51139,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Patrick County,VA,51141,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Pittsylvania County,VA,51143,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Powhatan County,VA,51145,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Prince Edward County,VA,51147,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Prince George County,VA,51149,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Prince William County,VA,51153,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Pulaski County,VA,51155,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Rappahannock County,VA,51157,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Richmond County,VA,51159,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Roanoke County,VA,51161,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Rockbridge County,VA,51163,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Rockingham County,VA,51165,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Russell County,VA,51167,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Scott County,VA,51169,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Shenandoah County,VA,51171,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Smyth County,VA,51173,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Southampton County,VA,51175,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Spotsylvania County,VA,51177,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Stafford County,VA,51179,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Surry County,VA,51181,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Sussex County,VA,51183,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Tazewell County,VA,51185,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Warren County,VA,51187,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Washington County,VA,51191,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Westmoreland County,VA,51193,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Wise County,VA,51195,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Wythe County,VA,51197,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
York County,VA,51199,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Alexandria city,VA,51510,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Bedford city,VA,51515,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Bristol city,VA,51520,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Buena Vista city,VA,51530,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Charlottesville city,VA,51540,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Chesapeake city,VA,51550,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Colonial Heights city,VA,51570,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Covington city,VA,51580,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Danville city,VA,51590,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Emporia city,VA,51595,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Fairfax city,VA,51600,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Falls Church city,VA,51610,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Franklin city,VA,51620,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Fredericksburg city,VA,51630,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Galax city,VA,51640,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Hampton city,VA,51650,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Harrisonburg city,VA,51660,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Hopewell city,VA,51670,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Lexington city,VA,51678,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Lynchburg city,VA,51680,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Manassas city,VA,51683,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Manassas Park city,VA,51685,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,18
Martinsville city,VA,51690,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Newport News city,VA,51700,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Norfolk city,VA,51710,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Norton city,VA,51720,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Petersburg city,VA,51730,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Poquoson city,VA,51735,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Portsmouth city,VA,51740,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Radford city,VA,51750,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Richmond city,VA,51760,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Roanoke city,VA,51770,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Salem city,VA,51775,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,17
Staunton city,VA,51790,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Suffolk city,VA,51800,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Virginia Beach city,VA,51810,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Waynesboro city,VA,51820,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Williamsburg city,VA,51830,current,VIRGINIA SOUTH,32047,4502,VIRGINIA SOUTH,32147,4502,18
Winchester city,VA,51840,current,VIRGINIA NORTH,32046,4501,VIRGINIA NORTH,32146,4501,17
Adams County,WA,53001,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Asotin County,WA,53003,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Benton County,WA,53005,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Chelan County,WA,53007,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Clallam County,WA,53009,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Clark County,WA,53011,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Columbia County,WA,53013,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Cowlitz County,WA,53015,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Douglas County,WA,53017,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Ferry County,WA,53019,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Franklin County,WA,53021,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Garfield County,WA,53023,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Grant County,WA,53025,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Grays Harbor County,WA,53027,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Island County,WA,53029,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Jefferson County,WA,53031,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
King County,WA,53033,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Kitsap County,WA,53035,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Kittitas County,WA,53037,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Klickitat County,WA,53039,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Lewis County,WA,53041,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Lincoln County,WA,53043,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Mason County,WA,53045,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Okanogan County,WA,53047,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Pacific County,WA,53049,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Pend Oreille County,WA,53051,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Pierce County,WA,53053,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
San Juan County,WA,53055,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Skagit County,WA,53057,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Skamania County,WA,53059,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Snohomish County,WA,53061,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Spokane County,WA,53063,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Stevens County,WA,53065,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,11
Thurston County,WA,53067,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Wahkiakum County,WA,53069,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Walla Walla County,WA,53071,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Whatcom County,WA,53073,current,WASHINGTON NORTH,32048,4601,WASHINGTON NORTH,32148,4601,10
Whitman County,WA,53075,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,11
Yakima County,WA,53077,current,WASHINGTON SOUTH,32049,4602,WASHINGTON SOUTH,32149,4602,10
Barbour County,WV,54001,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Berkeley County,WV,54003,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Boone County,WV,54005,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Braxton County,WV,54007,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Brooke County,WV,54009,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Cabell County,WV,54011,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Calhoun County,WV,54013,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Clay County,WV,54015,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Doddridge County,WV,54017,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Fayette County,WV,54019,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Gilmer County,WV,54021,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Grant County,WV,54023,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Greenbrier County,WV,54025,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Hampshire County,WV,54027,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Hancock County,WV,54029,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Hardy County,WV,54031,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Harrison County,WV,54033,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,17
Jackson County,WV,54035,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
Jefferson County,WV,54037,current,WEST VIRGINIA NORTH,32050,4701,WEST VIRGINIA NORTH,32150,4701,18
Kanawha County,WV,54039,current,WEST VIRGINIA SOUTH,32051,4702,WEST VIRGINIA SOUTH,32151,4702,17
